t,q0,q1,q2,q3,q4,q5,qdot0,qdot1,qdot2,qdot3,qdot4,qdot5,tau0,tau1,tau2,tau3,tau4,tau5
5.840000000000000746e-01,-2.242236196075057253e-01,2.535919055814211731e+00,-1.353149889383272964e+00,-1.155338700675678787e+00,9.335687634691652859e-01,1.548679238720758189e+00,1.995312939504523819e-01,-1.796638984380687587e+00,3.019376079758748777e-01,1.377841429881480284e+00,-1.161274057028379270e+00,1.085406897530399317e-01,2.672587337596308843e-01,-2.240868177188909982e+01,-8.610447001245839616e+00,-3.681217672388926498e+00,9.163630736141160915e-02,5.712001002296908728e-03
5.860000000000000764e-01,-2.238378115442279659e-01,2.532511959871486251e+00,-1.352443238101320055e+00,-1.152831886094916047e+00,9.312984081447552853e-01,1.548876232776408735e+00,2.010398609275783899e-01,-1.815950032093454292e+00,2.904336492073679721e-01,1.404088370783580064e+00,-1.167158905014422432e+00,1.108601916308736002e-01,2.718078546947992336e-01,-2.213509926491314772e+01,-8.511264476501214205e+00,-3.642046871876847280e+00,9.613930174415490082e-02,5.647778137485435362e-03
5.880000000000000782e-01,-2.234492204520882874e-01,2.529059657234868030e+00,-1.351759041558686869e+00,-1.150265444889646549e+00,9.290167923248331405e-01,1.549077149029725708e+00,2.025661399161502729e-01,-1.834502542742461273e+00,2.788892862948484375e-01,1.429570930396298234e+00,-1.173087110927926169e+00,1.132191762913143385e-01,2.754807581009048878e-01,-2.185929117305775904e+01,-8.411256932261034436e+00,-3.602228659648437858e+00,1.004561281592681737e-01,5.583241724390427922e-03
5.900000000000000799e-01,-2.230577778612927442e-01,2.525563558562049948e+00,-1.351097464411860738e+00,-1.147641018532261192e+00,9.267237766435443280e-01,1.549282226313385191e+00,2.041070786557692418e-01,-1.852286687161248002e+00,2.673122637516381350e-01,1.454299519183660516e+00,-1.179053811730063961e+00,1.156028777011250536e-01,2.783339526014692034e-01,-2.158183856357250718e+01,-8.310665775337982453e+00,-3.561862458197152304e+00,1.045804248605546188e-01,5.518485374709534291e-03
5.920000000000000817e-01,-2.226634153020472795e-01,2.522025074510725329e+00,-1.350458671317327886e+00,-1.144960248495150879e+00,9.244192217350326590e-01,1.549491703460060599e+00,2.056596248860363962e-01,-1.869292636183352840e+00,2.557103260910587594e-01,1.478284547609691746e+00,-1.185054144382007957e+00,1.179965298270685831e-01,2.804239468200132035e-01,-2.130332250370691582e+01,-8.209732412544738622e+00,-3.521047690016441578e+00,1.085058301018174687e-01,5.453602700140398885e-03
5.940000000000000835e-01,-2.222660643045579754e-01,2.518445615738588828e+00,-1.349842826931575868e+00,-1.142224776250707396e+00,9.221029882334433880e-01,1.549705819302428234e+00,2.072207263465530303e-01,-1.885510560642317035e+00,2.440912178264321442e-01,1.501536426138418312e+00,-1.191083245844931859e+00,1.203853666359078617e-01,2.818072493800583000e-01,-2.102432406071055482e+01,-8.108698250693995746e+00,-3.479883777599762418e+00,1.122259821368599975e-01,5.388687312380667851e-03
5.960000000000000853e-01,-2.218656571280807621e-01,2.514826595251077102e+00,-1.349250094061253513e+00,-1.139436240784731824e+00,9.197749379344785092e-01,1.549924809146204119e+00,2.087873509980291142e-01,-1.900930818173899972e+00,2.324626754421841024e-01,1.524065627036042647e+00,-1.197136260007008346e+00,1.227546660765706926e-01,2.825401571791306132e-01,-2.074542270085534312e+01,-8.007804294507618437e+00,-3.438470030748475903e+00,1.157345838416472400e-01,5.323832691224698703e-03
5.980000000000000870e-01,-2.214621519581884690e-01,2.511169509543607514e+00,-1.348680569729505008e+00,-1.136596192655495718e+00,9.174349739409176641e-01,1.550148782872209141e+00,2.103571858998274369e-01,-1.915550409433641521e+00,2.208321499009035793e-01,1.545884820364296530e+00,-1.203208577092884202e+00,1.250912701821191020e-01,2.826714377612336015e-01,-2.046714095679753598e+01,-7.907277249642008066e+00,-3.396901751732452457e+00,1.190276361713322184e-01,5.259127625750937771e-03
6.000000000000000888e-01,-2.210555393252996159e-01,2.507475959271032728e+00,-1.348134268890073484e+00,-1.133706072101905216e+00,9.150830508889316040e-01,1.550377693885164998e+00,2.119288152358473065e-01,-1.929374622696613084e+00,2.092067359572455099e-01,1.567009418084493566e+00,-1.209295894648731995e+00,1.273839722870792057e-01,2.822404652891373766e-01,-2.018993033263093295e+01,-7.807325982695691557e+00,-3.355269243153135239e+00,1.221040070913432668e-01,5.194655053050323094e-03
6.020000000000000906e-01,-2.206458117923098539e-01,2.503747551633350277e+00,-1.347611201339645071e+00,-1.130767312430646765e+00,9.127191266529330882e-01,1.550611485757188213e+00,2.135008795632670764e-01,-1.942409267013173402e+00,1.975935059825626450e-01,1.587455004452722696e+00,-1.215393929532114337e+00,1.296216883413529863e-01,2.812860236667554248e-01,-1.991423786917490801e+01,-7.708158239301095449e+00,-3.313662493444097468e+00,1.249627447235576311e-01,5.130497542488118151e-03
6.040000000000000924e-01,-2.202329619221146950e-01,2.499985893830556360e+00,-1.347111376874906341e+00,-1.127781346948406149e+00,9.103431591073348761e-01,1.550850102060395974e+00,2.150720194392653495e-01,-1.954660151433682103e+00,1.859995323482079854e-01,1.607237163725073303e+00,-1.221498398600593172e+00,1.317933342948424680e-01,2.798468967980011213e-01,-1.964051060724884934e+01,-7.609981765090648054e+00,-3.272171491038912361e+00,1.276028971898525710e-01,5.066737663429584683e-03
6.059999999999999831e-01,-2.198169822776095961e-01,2.496192593062645404e+00,-1.346634805292542980e+00,-1.124749608961869374e+00,9.079551061265488388e-01,1.551093486366904362e+00,2.166408754210203402e-01,-1.966133085008498371e+00,1.744318874255345597e-01,1.626371480157632110e+00,-1.227605018711731111e+00,1.338878260974495360e-01,2.779618685867880634e-01,-1.936919558767213090e+01,-7.513004305696774132e+00,-3.230886224371151361e+00,1.300235126121052909e-01,5.003457985239983564e-03
6.079999999999999849e-01,-2.193978654216902635e-01,2.492369256529615829e+00,-1.346181496389243115e+00,-1.121673531777722665e+00,9.055549255849882906e-01,1.551341582248830786e+00,2.182060880657107349e-01,-1.976833876787982502e+00,1.628976435858947303e-01,1.644873538006490721e+00,-1.233709506723090765e+00,1.358940796990763811e-01,2.756697229370295710e-01,-1.910073985126413376e+01,-7.417433606751901110e+00,-3.189896681874388129e+00,1.322236391121932864e-01,4.940741077284577405e-03
6.099999999999999867e-01,-2.189756039172521263e-01,2.488517491431462059e+00,-1.345751459961691321e+00,-1.118554548702652029e+00,9.031425753570652137e-01,1.551594333278291549e+00,2.197662979305149422e-01,-1.986768335822493237e+00,1.514038732006416366e-01,1.662758921527736078e+00,-1.239807579492234968e+00,1.378010110496248608e-01,2.730092437526390192e-01,-1.883559043884423190e+01,-7.323477413888454635e+00,-3.149292851982193664e+00,1.342023248119935952e-01,4.878669508928627080e-03
6.119999999999999885e-01,-2.185501903271908353e-01,2.484638904968181183e+00,-1.345344705806575281e+00,-1.115394093043343693e+00,9.007180133171923675e-01,1.551851683027403617e+00,2.213201455726113709e-01,-1.995942271162391091e+00,1.399576486411281406e-01,1.680043214977458232e+00,-1.245894953876725442e+00,1.395975360989970271e-01,2.700192149375300055e-01,-1.857419439123181704e+01,-7.231343472738863909e+00,-3.109164723128142072e+00,1.359586178333836437e-01,4.817325849537393463e-03
6.139999999999999902e-01,-2.181216172144019305e-01,2.480735104339769848e+00,-1.344961243720581345e+00,-1.112193598106483661e+00,8.982811973397825112e-01,1.552113575068283291e+00,2.228662715491784851e-01,-2.004361491858034583e+00,1.285660422787071600e-01,1.696742002611745237e+00,-1.251967346734125019e+00,1.412725707970948763e-01,2.667384203956160160e-01,-1.831699874924626315e+01,-7.141239528935554581e+00,-3.069602283745806126e+00,1.374915662982406084e-01,4.756792668476142634e-03
6.159999999999999920e-01,-2.176898774713756368e-01,2.476807695337827298e+00,-1.344601081785713470e+00,-1.108954493420374110e+00,8.958320863376914023e-01,1.552379950285737387e+00,2.244033293796573736e-01,-2.012031921197605211e+00,1.172360648397445942e-01,1.712870849318409938e+00,-1.258020479239140066e+00,1.428151350306801903e-01,2.632054453320193943e-01,-1.806444662030382275e+01,-7.053371764919780240e+00,-3.030694880674394298e+00,1.388002593355768532e-01,4.697152031722260680e-03
6.179999999999999938e-01,-2.172549755748333367e-01,2.472858234253215493e+00,-1.344264167818230105e+00,-1.105678075714847441e+00,8.933706757218397021e-01,1.552650655113970490e+00,2.259304281667694758e-01,-2.018963497573959209e+00,1.059725604207452654e-01,1.728444639250502179e+00,-1.264050224300672598e+00,1.442179017443784572e-01,2.594518913063934007e-01,-1.781684286491558211e+01,-6.967891421817356878e+00,-2.992509310703574066e+00,1.398852273478608244e-01,4.638468312732669380e-03
6.199999999999999956e-01,-2.168169303752101040e-01,2.468888215956270837e+00,-1.343950374856646146e+00,-1.102365476943390821e+00,8.908970061899458281e-01,1.552925418792872714e+00,2.274472423009819277e-01,-2.025171141321936208e+00,9.477768476382524010e-02,1.743477411905355989e+00,-1.270052643099417455e+00,1.454780765971078749e-01,2.555006945709084598e-01,-1.757432080682901798e+01,-6.884881569568443105e+00,-2.955084390520948734e+00,1.407487890697027566e-01,4.580783932084409385e-03
6.219999999999999973e-01,-2.163757616185864596e-01,2.464899131490139172e+00,-1.343659571279978815e+00,-1.099017818792060286e+00,8.884111212616091491e-01,1.553203963259803366e+00,2.289534813965898030e-01,-2.030670083207778198e+00,8.365342609617965053e-02,1.757983154148692329e+00,-1.276023808547535277e+00,1.465931476872150419e-01,2.513742514309544318e-01,-1.733700308110879007e+01,-6.804421030276381011e+00,-2.918457193336922106e+00,1.413933746690563820e-01,4.524139942441522330e-03
6.239999999999999991e-01,-2.159314890510429241e-01,2.460892471897967226e+00,-1.343391625467245110e+00,-1.095636222946911209e+00,8.859130644564292556e-01,1.553486010452123089e+00,2.304488550678883974e-01,-2.035475553997728060e+00,7.260177264500372596e-02,1.771975852846231936e+00,-1.281959793557187144e+00,1.475606031130466678e-01,2.470949581919212601e-01,-1.710501232281956518e+01,-6.726588626044507357e+00,-2.882664792361900208e+00,1.418214143138755157e-01,4.468577396468048114e-03
6.260000000000000009e-01,-2.154841324186598239e-01,2.456869728222898175e+00,-1.343146405797460918e+00,-1.092221811093999184e+00,8.834028792940049613e-01,1.553771282307190083e+00,2.319330729291726734e-01,-2.039602784458026008e+00,6.162471263749250833e-02,1.785469494863693551e+00,-1.287856671040532364e+00,1.483779309729492402e-01,2.426852111591987493e-01,-1.687847116702598882e+01,-6.651463178976160684e+00,-2.847744260806282846e+00,1.420353381721137231e-01,4.414137346828024902e-03
6.280000000000000027e-01,-2.150337114675176520e-01,2.452832391508079191e+00,-1.342923780649643239e+00,-1.088775704919379583e+00,8.808806092939361898e-01,1.554059500762363655e+00,2.334058445947377880e-01,-2.043067005354914922e+00,5.072423430084115753e-02,1.798478067066798580e+00,-1.293710513909732462e+00,1.490426193652694131e-01,2.381674066381765653e-01,-1.665750224879272068e+01,-6.579123511174679528e+00,-2.813732671880475600e+00,1.420375764117247086e-01,4.360860846185491725e-03
6.300000000000000044e-01,-2.145802459436968734e-01,2.448781952796653449e+00,-1.342723618402807961e+00,-1.085299026109108445e+00,8.783462979758220879e-01,1.554350387755002894e+00,2.348668796788788704e-01,-2.045883447454635462e+00,3.990232586224484734e-02,1.811015556321266429e+00,-1.299517395076946524e+00,1.495521563883538407e-01,2.335639409342446515e-01,-1.644222820318442757e+01,-6.509648444743401541e+00,-2.780667098794881831e+00,1.418305592006622318e-01,4.308788947204487615e-03
6.320000000000000062e-01,-2.141237555932778980e-01,2.444719903131768124e+00,-1.342545787435972304e+00,-1.081792896349240918e+00,8.757999888592618021e-01,1.554643665222467552e+00,2.363158877958909942e-01,-2.048067341523430507e+00,2.916097554889869950e-02,1.823095949492817835e+00,-1.305273387454336298e+00,1.499040301405490661e-01,2.288972103527928126e-01,-1.623277166526575854e+01,-6.443116801785665260e+00,-2.748584614759904454e+00,1.414167167068799136e-01,4.257962702549050737e-03
6.340000000000000080e-01,-2.136642601623411630e-01,2.440647733556566834e+00,-1.342390156128152379e+00,-1.078258437325832597e+00,8.732417254638547011e-01,1.554939055102116718e+00,2.377525785600693164e-01,-2.049633918327540716e+00,1.850217158799783573e-02,1.834733233447172207e+00,-1.310974563954061312e+00,1.500957287202017432e-01,2.241896111992108531e-01,-1.602925527010137685e+01,-6.379607404404807447e+00,-2.717522292985946830e+00,1.407984790983314860e-01,4.208423164883222725e-03
6.360000000000000098e-01,-2.132017794684247514e-01,2.436566931366237920e+00,-1.342256592369103885e+00,-1.074696767283078724e+00,8.706715522755698045e-01,1.555236278713184372e+00,2.391766681842020792e-01,-2.050598412202405463e+00,7.927825230556158689e-03,1.845941354220846042e+00,-1.316617006657082589e+00,1.501248289994986940e-01,2.194633771190616922e-01,-1.583179933179070353e+01,-6.319197776279148471e+00,-2.687516723453557077e+00,1.399783345569714232e-01,4.160210940721026374e-03
6.380000000000000115e-01,-2.127363358114328362e-01,2.432478853655771989e+00,-1.342144947052175352e+00,-1.071108884898480884e+00,8.680895473510723548e-01,1.555535035901882912e+00,2.405881021059701474e-01,-2.050976181473717297e+00,-2.562826346081475363e-03,1.856732839485647046e+00,-1.322197116159110619e+00,1.499919917628820820e-01,2.147350911221827807e-01,-1.564044353647897978e+01,-6.261920335132185933e+00,-2.658587709233203533e+00,1.389607866117046064e-01,4.113351137782105503e-03
6.400000000000000133e-01,-2.122679545546845570e-01,2.428384696843914892e+00,-1.342055050095944946e+00,-1.067495641295792108e+00,8.654958301756364714e-01,1.555835000015196590e+00,2.419871086427654305e-01,-2.050782737479897921e+00,-1.297384596038981056e-02,1.867118466551128453e+00,-1.327711686125555124e+00,1.497016835603823259e-01,2.100143629347320795e-01,-1.545512806971995090e+01,-6.207751834752617270e+00,-2.630734337162385916e+00,1.377528258719481202e-01,4.067849737178910914e-03
6.420000000000000151e-01,-2.117966612507804491e-01,2.424285647421605905e+00,-1.341986730123009952e+00,-1.063857878481766051e+00,8.628905227943139966e-01,1.556135842762786270e+00,2.433739335904548939e-01,-2.050033601013672158e+00,-2.330950032985572989e-02,1.877108904576061832e+00,-1.333157534508683240e+00,1.492586060913714263e-01,2.053103714200026630e-01,-1.527578696915888479e+01,-6.156665589584997988e+00,-2.603954414071098178e+00,1.363615966179984595e-01,4.023711538235636744e-03
6.440000000000000169e-01,-2.113224814523207984e-01,2.420182891879783860e+00,-1.341939815755967880e+00,-1.060196438463155255e+00,8.602737472521563289e-01,1.556437235854310597e+00,2.447488227449051146e-01,-2.048744292867761274e+00,-3.357405617196609210e-02,1.886714822719216755e+00,-1.338531479260761436e+00,1.486674610552212450e-01,2.006322954412875781e-01,-1.510235427244102979e+01,-6.108634914073875599e+00,-2.578245746789331161e+00,1.347942431301521193e-01,3.980941340276475393e-03
6.460000000000000187e-01,-2.108454407119060292e-01,2.416077616709386255e+00,-1.341914135617414683e+00,-1.056512163246712710e+00,8.576456255942149776e-01,1.556738850999429769e+00,2.461120219019828637e-01,-2.046930333834887428e+00,-4.377178020420773030e-02,1.895946890139363683e+00,-1.343830338334055963e+00,1.479329501513037826e-01,1.959893138618799269e-01,-1.493476401721165558e+01,-6.063633122663798503e+00,-2.553606142147075708e+00,1.330579096887056223e-01,3.939543942625620999e-03
6.480000000000000204e-01,-2.103655645821366493e-01,2.411971008401352812e+00,-1.341909518329948536e+00,-1.052805894839191847e+00,8.550062798655417851e-01,1.557040359907803762e+00,2.474637768575550234e-01,-2.044607244707773219e+00,-5.390693914406756437e-02,1.904815775995274185e+00,-1.349050929680834621e+00,1.470597750789909564e-01,1.913906055450728116e-01,-1.477295024111602118e+01,-6.021633529799323981e+00,-2.530033406974324883e+00,1.311597405739554079e-01,3.899524144607266832e-03
6.500000000000000222e-01,-2.098828786156130000e-01,2.407864253446621028e+00,-1.341925792516165838e+00,-1.049078475247345432e+00,8.523558321111877056e-01,1.557341434289091442e+00,2.488043334074881430e-01,-2.041790546279139473e+00,-6.398379970903239622e-02,1.913332149445717389e+00,-1.354190071253362770e+00,1.460526375376546560e-01,1.868453493541591681e-01,-1.461684698179937669e+01,-5.982609449924995992e+00,-2.507525348101068641e+00,1.291068800661979710e-01,3.860886745545603557e-03
6.520000000000000240e-01,-2.093974083649355611e-01,2.403758538336130623e+00,-1.341962786798664098e+00,-1.045330746477926676e+00,8.496944043762046928e-01,1.557641745852953896e+00,2.501339373476491601e-01,-2.038495759341709679e+00,-7.400662861658913183e-02,1.921506679649464866e+00,-1.359244581003907992e+00,1.449162392266668820e-01,1.823627241524321818e-01,-1.446638827690699181e+01,-5.946534197485370044e+00,-2.486079772357299156e+00,1.269064724457298898e-01,3.823636544764827481e-03
6.540000000000000258e-01,-2.089091793827046462e-01,2.399655049560818654e+00,-1.342020329800039935e+00,-1.041563550537688121e+00,8.470221187056439227e-01,1.557940966309049546e+00,2.514528344739047072e-01,-2.034738404688205549e+00,-8.397969258422460781e-02,1.929350035765286187e+00,-1.364211276884736312e+00,1.436552818453995239e-01,1.779519088031848162e-01,-1.432150816408412375e+01,-5.913381086924994534e+00,-2.465694486573008160e+00,1.245656619928475622e-01,3.787778341589130571e-03
6.560000000000000275e-01,-2.084182171601349221e-01,2.395554969735410378e+00,-1.342098251208476034e+00,-1.037777726768831954e+00,8.443390979392532136e-01,1.558238768541258201e+00,2.527612718850576479e-01,-2.030533967922143468e+00,-9.390727786245402220e-02,1.936872851362760661e+00,-1.369086996605608508e+00,1.422744951001588543e-01,1.736219752895653556e-01,-1.418213992203263274e+01,-5.883122765375883745e+00,-2.446367054775365979e+00,1.220916241499276772e-01,3.753316642294394784e-03
6.580000000000000293e-01,-2.079245450805787820e-01,2.391459348373642158e+00,-1.342196417302070621e+00,-1.033974023018513932e+00,8.416454922049301235e-01,1.558534865753625098e+00,2.540595414199547930e-01,-2.025896726324660779e+00,-1.037943414243591850e-01,1.944084537954426706e+00,-1.373869256306487818e+00,1.407795703956896682e-01,1.693783255583102554e-01,-1.404819076895524255e+01,-5.855708965879578010e+00,-2.428086703660088386e+00,1.194926043987695752e-01,3.720245890501905350e-03
6.600000000000000311e-01,-2.074281839402415950e-01,2.387369071623812289e+00,-1.342314739268643420e+00,-1.030153074834735172e+00,8.389414851234944237e-01,1.558829020638351048e+00,2.553479898304638618e-01,-2.020839474106573164e+00,-1.136466634742669263e-01,1.950993007124854905e+00,-1.378556404818782388e+00,1.391773795058528496e-01,1.652218570280623855e-01,-1.391953593692776181e+01,-5.831061297188718129e+00,-2.410832426851726940e+00,1.167781615658104732e-01,3.688548179135242924e-03
6.620000000000000329e-01,-2.069291543768229380e-01,2.383285015625350667e+00,-1.342453131047485204e+00,-1.026315510885293047e+00,8.362272623677686756e-01,1.559120998919613310e+00,2.566269672327938234e-01,-2.015374914615823965e+00,-1.234700746531917775e-01,1.957606078562933005e+00,-1.383146841990182674e+00,1.374748665218669674e-01,1.611531911397515726e-01,-1.379604869834054881e+01,-5.809099644972695486e+00,-2.394582591028012519e+00,1.139579349418208265e-01,3.658204844431107040e-03
6.640000000000000346e-01,-2.064274770280221383e-01,2.379208056517686742e+00,-1.342611506577886082e+00,-1.022461959837986045e+00,8.335030096105742192e-01,1.559410566321590252e+00,2.578968237431537025e-01,-2.009515751200357414e+00,-1.332704056021482286e-01,1.963931571957546529e+00,-1.387638967668379131e+00,1.356789755349505078e-01,1.571729493343075046e-01,-1.367760232558396183e+01,-5.789743894900898802e+00,-2.379315562866674227e+00,1.110415638175710623e-01,3.629197222626194628e-03
6.660000000000000364e-01,-2.059231725315387174e-01,2.375139070440251743e+00,-1.342789779799137939e+00,-1.018593050360611985e+00,8.307689125247335049e-01,1.559697488568460022e+00,2.591579094777526349e-01,-2.003274687208116855e+00,-1.430534869621507832e-01,1.969977306997582778e+00,-1.392031181701063103e+00,1.337966506363220676e-01,1.532817530526599803e-01,-1.356407009104835915e+01,-5.772913932642721235e+00,-2.365009709045441610e+00,1.080386874838316497e-01,3.601506649957206090e-03
6.679999999999999272e-01,-2.054162615250720025e-01,2.371078933532475119e+00,-1.342987864650531105e+00,-1.014709411120968907e+00,8.280251567830680948e-01,1.559981531384399212e+00,2.604105745527994231e-01,-1.996664425987045410e+00,-1.528251493742136258e-01,1.975751103371928385e+00,-1.396321883935924824e+00,1.318348359172001882e-01,1.494802237357387709e-01,-1.345532526712410260e+01,-5.758529643867548842e+00,-2.351643396242045547e+00,1.049589452313731269e-01,3.575114462660840091e-03
6.699999999999999289e-01,-2.049067646463214876e-01,2.367028521933786767e+00,-1.343205675071356575e+00,-1.010811670786854188e+00,8.252719280583997730e-01,1.560262460493586412e+00,2.616551690845032030e-01,-1.989697670885087089e+00,-1.625912234793518429e-01,1.981260780769470209e+00,-1.400509474220654749e+00,1.298004754688033280e-01,1.457689828244733699e-01,-1.335124112620154158e+01,-5.746510914244772117e+00,-2.339194991134215140e+00,1.018119763509657411e-01,3.550001996973794430e-03
6.719999999999999307e-01,-2.043947025329866107e-01,2.362988711783616580e+00,-1.343443125000905791e+00,-1.006900458026066758e+00,8.225094120235507678e-01,1.560540041620199991e+00,2.628920431890730547e-01,-1.982387125250185456e+00,-1.723575399185796886e-01,1.986514158879094882e+00,-1.404592352402944222e+00,1.277005133823500282e-01,1.421486517597937149e-01,-1.325169094067104147e+01,-5.736777629443780668e+00,-2.327642860399679936e+00,9.860742013338005818e-02,3.526150589132769509e-03
6.739999999999999325e-01,-2.038800958227667270e-01,2.358960379221395343e+00,-1.343700128378468639e+00,-1.002976401506403992e+00,8.197377943513427523e-01,1.560814040488416765e+00,2.641215469827178364e-01,-1.974745492430283633e+00,-1.821299293329115832e-01,1.991519057389688596e+00,-1.408568918330483255e+00,1.255418937490588860e-01,1.386198519826294662e-01,-1.315654798292295879e+01,-5.729249675133964992e+00,-2.316965370716169925e+00,9.535491586938650566e-02,3.503541575374462258e-03
6.759999999999999343e-01,-2.033629650646262277e-01,2.354944397166952808e+00,-1.343976600621082929e+00,-9.990401279138031443e-01,8.169572611201483259e-01,1.561084224582360402e+00,2.653440282189627464e-01,-1.966785444361291768e+00,-1.919141846699758958e-01,1.996283269150081585e+00,-1.412437591322185826e+00,1.233315417572196510e-01,1.351831653309127912e-01,-1.306568561932055594e+01,-5.723846898448575971e+00,-2.307140841792137742e+00,9.206407799928596758e-02,3.482156148946500673e-03
6.779999999999999361e-01,-2.028433277955527803e-01,2.350941529255868190e+00,-1.344272507305570130e+00,-9.950921966630511539e-01,8.141680121741153853e-01,1.561350421124717780e+00,2.665597544537477992e-01,-1.958518586747096446e+00,-2.017148194347803680e-01,2.000813675965645189e+00,-1.416197451616956426e+00,1.210757409649804023e-01,1.318378293812025315e-01,-1.297898040598936653e+01,-5.720487838472424258e+00,-2.298145999037897624e+00,8.874367745333260060e-02,3.461970649557697104e-03
6.799999999999999378e-01,-2.023211978757341045e-01,2.346952405717505297e+00,-1.344587875240145003e+00,-9.911330850492378053e-01,8.113702641616430400e-01,1.561612530262644016e+00,2.677688953436694885e-01,-1.949955223713545127e+00,-2.115347852823951935e-01,2.005116047506558363e+00,-1.419848386256466366e+00,1.187799916753586871e-01,1.285814407341293875e-01,-1.289631279288331100e+01,-5.719089437520481489e+00,-2.289955621661252216e+00,8.540145546643322649e-02,3.442955492071802289e-03
6.819999999999999396e-01,-2.017965889419975900e-01,2.342977648676994651e+00,-1.344922734952739507e+00,-9.871632653788020573e-01,8.085642347519645945e-01,1.561870456573350552e+00,2.689716145980824424e-01,-1.941105580317527668e+00,-2.213769389877959792e-01,2.009196085882414717e+00,-1.423390331294473787e+00,1.164497466097708656e-01,1.254114963034414221e-01,-1.281756346650068146e+01,-5.719568540906295517e+00,-2.282544370641050424e+00,8.204509072101133504e-02,3.425080731426911711e-03
6.839999999999999414e-01,-2.012695146311704597e-01,2.339017880259467219e+00,-1.345277116971285603e+00,-9.831832099581822026e-01,8.057501416143129092e-01,1.562124104634046384e+00,2.701680759263414555e-01,-1.931979881615932371e+00,-2.312441373259580824e-01,2.013059493202808969e+00,-1.426823222784735945e+00,1.140904584896331592e-01,1.223254930028866289e-01,-1.274261311333975755e+01,-5.721841993943409754e+00,-2.275886906956142930e+00,7.868226189949044380e-02,3.408316422561120419e-03
6.859999999999999432e-01,-2.007399885800799921e-01,2.335073722590052192e+00,-1.345651051823715694e+00,-9.791933910938162011e-01,8.029282024179206223e-01,1.562373379021942066e+00,2.713584430378011558e-01,-1.922588352665648870e+00,-2.411392370718571099e-01,2.016711971577335838e+00,-1.430146996781009427e+00,1.117075800363619559e-01,1.193209277462131124e-01,-1.267134241989883670e+01,-5.725826641945372053e+00,-2.269957891585379084e+00,7.532064768429404256e-02,3.392632620412523899e-03
6.879999999999999449e-01,-2.002080244255536323e-01,2.331145797793882757e+00,-1.346044570037961519e+00,-9.751942810921432336e-01,8.000986348320209274e-01,1.562618184314247927e+00,2.725428796418162825e-01,-1.912941218523566800e+00,-2.510650950004685300e-01,2.020159223115589597e+00,-1.433361589337052155e+00,1.093065639713735465e-01,1.163952974471688523e-01,-1.260363207267620211e+01,-5.731439330225725826e+00,-2.264731985507610013e+00,7.196792675784571824e-02,3.377999379919218934e-03
6.899999999999999467e-01,-1.996736358044186865e-01,2.327234727996088104e+00,-1.346457702141955926e+00,-9.711863522596014819e-01,7.972616565258470178e-01,1.562858425088173853e+00,2.737215494477415190e-01,-1.903048704246575129e+00,-2.610245678867679220e-01,2.023406949927164966e+00,-1.436466936506622050e+00,1.068928630160842774e-01,1.135460990195019532e-01,-1.253936275817014234e+01,-5.738596904098022478e+00,-2.260183849701686398e+00,6.863177780256891902e-02,3.364386756019300141e-03
6.919999999999999485e-01,-1.991368363535024888e-01,2.323341135321800088e+00,-1.346890478663630430e+00,-9.671700769026295719e-01,7.944174851686315320e-01,1.563094005920930618e+00,2.748946161649316600e-01,-1.892921034891563270e+00,-2.710205125057308373e-01,2.026460854121657107e+00,-1.439462974343475699e+00,1.044719298919103978e-01,1.107708293769604502e-01,-1.247841516287895303e+01,-5.747216208875803645e+00,-2.256288145146457591e+00,6.531987950088719019e-02,3.351764803650864738e-03
6.939999999999999503e-01,-1.985976397096323176e-01,2.319465641896148789e+00,-1.347342930130917438e+00,-9.631459273276659072e-01,7.915663384296074412e-01,1.563324831389727665e+00,2.760622435027412780e-01,-1.882568435515420191e+00,-2.810557856323326886e-01,2.029326637808660294e+00,-1.442349638901371245e+00,1.020492173202682956e-01,1.080669854332923924e-01,-1.242066997330091738e+01,-5.757214089872615403e+00,-2.253019532820773829e+00,6.203991053522407012e-02,3.340103577752006909e-03
6.959999999999999520e-01,-1.980560594675322139e-01,2.315608867214553168e+00,-1.347815087806462531e+00,-9.591143743746631811e-01,7.887084339944532285e-01,1.563550807474122006e+00,2.772245921487335729e-01,-1.872001108675494185e+00,-2.911331955367532642e-01,2.032009983689236243e+00,-1.445126878842160956e+00,9.963014446926904411e-02,1.054320555381884905e-01,-1.236600820654649624e+01,-5.768507651802695868e+00,-2.250352720981667609e+00,5.879949809593135873e-02,3.329373121242483555e-03
6.979999999999999538e-01,-1.975121078091305882e-01,2.311771342531191209e+00,-1.348307007606603491e+00,-9.550758396749241541e-01,7.858439901006989414e-01,1.563771887210128053e+00,2.783817213927597400e-01,-1.861228501945877634e+00,-3.012539228866604191e-01,2.034515923201527077e+00,-1.447795065898639377e+00,9.721900460920208931e-02,1.028632406701442126e-01,-1.231432197358197911e+01,-5.781022703699404630e+00,-2.248264004329088905e+00,5.560454153131814264e-02,3.319543073760752600e-03
