t,q0,q1,q2,q3,q4,q5,qdot0,qdot1,qdot2,qdot3,qdot4,qdot5,tau0,tau1,tau2,tau3,tau4,tau5
5.800000000000000711e-01,-2.173006557761118221e-05,2.065511851017794775e+00,-1.249922052527113303e+00,-8.159557402009204319e-01,-3.518500692205395573e-06,1.570800207039696694e+00,8.810643192194993374e-05,-1.262793825203362696e-01,-6.379537076511310190e+00,6.519411775690588051e+00,2.800251808749023392e-05,2.618118942946222485e-06,4.707363455167886887e-03,-3.081502829210200645e+01,-1.394749995841852019e+01,-6.658009633129944760e+00,3.508379282374953986e-03,8.004513649707835701e-03
5.900000000000000799e-01,-2.084900134386194844e-05,2.064249057473422688e+00,-1.313717422712141092e+00,-7.507616232925505839e-01,-3.238475511326143042e-06,1.570800233220902564e+00,1.065876466296259171e-04,-1.874403375462737331e-01,-6.493003665555459492e+00,6.691018255199578491e+00,2.794312480703166639e-05,-6.935477177026813708e-07,5.680739167732963557e-03,-3.009571241797999264e+01,-1.284950158441560042e+01,-6.130152087393355487e+00,4.070898506493628166e-03,7.365191465741303262e-03
6.000000000000000888e-01,-1.978312495079381517e-05,2.062374654344062641e+00,-1.378647459028857547e+00,-6.838514413111583812e-01,-2.959044262480887505e-06,1.570800226285436585e+00,1.223197394923268490e-04,-2.407275765102614151e-01,-6.551763544602571265e+00,6.799865235989379642e+00,2.770856562953069057e-05,-2.627237158759359452e-06,6.480673071044253108e-03,-2.883829724338277245e+01,-1.160292617269519333e+01,-5.501722121438717750e+00,4.498401777008493967e-03,6.606611099280634142e-03
6.099999999999999867e-01,-1.855992761697620566e-05,2.059967378789657300e+00,-1.444165094377376501e+00,-6.158527892463498965e-01,-2.681958604641187087e-06,1.570800200013069636e+00,1.353042903962394623e-04,-2.859513742130295189e-01,-6.555627544953534169e+00,6.846158631398918892e+00,2.729886648013511109e-05,-3.539479510237812285e-06,7.069361954939901160e-03,-2.705231033311182642e+01,-1.022843196603521143e+01,-4.793138300701888177e+00,4.769803068520052890e-03,5.752644360981148952e-03
6.199999999999999956e-01,-1.720688476207493526e-05,2.057107865222604026e+00,-1.509721369971107174e+00,-5.473912029527824297e-01,-2.408969937524020997e-06,1.570800164618276762e+00,1.455425835261451792e-04,-3.230367390214555767e-01,-6.504516661749624618e+00,6.829982399956757710e+00,2.671398594808874259e-05,-3.745150011168659700e-06,7.417596297949316519e-03,-2.476433847957523682e+01,-8.749480440312758844e+00,-4.027595433502101585e+00,4.870228716203118396e-03,4.830800281429898160e-03
6.300000000000000044e-01,-1.575145896386277695e-05,2.053877497971866362e+00,-1.574766536975362508e+00,-4.790913786984596356e-01,-2.141830074951123568e-06,1.570800127166775306e+00,1.530356301568491068e-04,-3.519797872764384161e-01,-6.398418294972531228e+00,6.751342359483411215e+00,2.595385175309947515e-05,-3.503291824508755912e-06,7.506696362614454290e-03,-2.201683038271307424e+01,-7.191190262055364713e+00,-3.229751667576447272e+00,4.791937710160782196e-03,3.870565683597272395e-03
6.400000000000000133e-01,-1.422110268731951205e-05,2.050357700203075506e+00,-1.638750720555869789e+00,-4.115779545720416044e-01,-1.882291553544738242e-06,1.570800092133855408e+00,1.577841726446714598e-04,-3.728140163327138823e-01,-6.237352504616774596e+00,6.610199939262860092e+00,2.501837414625889314e-05,-3.014018251350001314e-06,7.329678150360020503e-03,-1.886604975621926883e+01,-5.579181464050996908e+00,-2.424302881282682787e+00,4.534795854980662975e-03,2.901608693204487267e-03
6.500000000000000222e-01,-1.264326097382017981e-05,2.046629560108283563e+00,-1.701124246478891600e+00,-3.454759543684504663e-01,-1.632107807414260581e-06,1.570800061993670393e+00,1.597886832250599784e-04,-3.855869846541047363e-01,-6.021348699531741566e+00,6.406495485250413680e+00,2.390744958535577733e-05,-2.422397805373819215e-06,6.891616121673319571e-03,-1.537915311766821347e+01,-3.938356018300396943e+00,-1.634491781193154747e+00,4.106279751581133272e-03,1.951915896697431615e-03
6.600000000000000311e-01,-1.104537414235074423e-05,2.042773690294816369e+00,-1.761337734599671467e+00,-2.814109984224280048e-01,-1.393033306089902756e-06,1.570800037769690016e+00,1.590493624229239757e-04,-3.903460009487059179e-01,-5.750431334654225068e+00,6.140162555419300006e+00,2.262096091223625232e-05,-1.826183575835473710e-06,6.209243550954384253e-03,-1.163054852276702711e+01,-2.291637395715500070e+00,-8.806410256964387617e-01,3.521026386555309914e-03,1.045975986171678159e-03
6.700000000000000400e-01,-9.454880506619330274e-06,2.038870230282807672e+00,-1.818842049323234233e+00,-2.200093714885253404e-01,-1.166823690682480022e-06,1.570800019507851530e+00,1.555661378864646373e-04,-3.871306829471807820e-01,-5.424612473821686542e+00,5.811135349829051222e+00,2.115877640076425974e-05,-1.285122166819734059e-06,5.309896677748228780e-03,-7.697805673654817049e+00,-6.587320241577703239e-01,-1.788156687682830315e-01,2.799984069184910124e-03,2.031367945915266105e-04
6.799999999999999378e-01,-7.899219103839733274e-06,2.034998923415005656e+00,-1.873088175693007118e+00,-1.618980163207089651e-01,-9.552359195646117697e-07,1.570800006656627446e+00,1.493386636066603443e-04,-3.759702140954124250e-01,-5.043889047374496393e+00,5.419351445910265852e+00,1.952074868676327064e-05,-8.303190611926158429e-07,4.229987128296903640e-03,-3.657574324013691314e+00,9.449502879546565204e-01,4.602653908520273340e-01,1.969281961637944431e-03,-5.637228538526149225e-04
6.899999999999999467e-01,-6.405832431282384849e-06,2.031239221199558020e+00,-1.923527068056583023e+00,-1.077044998978696766e-01,-7.600284247484399111e-07,1.570799998353435090e+00,1.403663194069853484e-04,-3.568834519764885194e-01,-4.608242959399513339e+00,4.964751683709272001e+00,1.770671396803954551e-05,-4.727304458821087915e-07,3.013164220585320876e-03,4.183473280667144856e-01,2.509252109707450273e+00,1.032021999406457224e+00,1.058907913201412266e-03,-1.249153570313994190e-03
6.999999999999999556e-01,-5.002169188065820155e-06,2.027670386568963590e+00,-1.969609499799770180e+00,-5.805698080135830719e-02,-5.829612762778254270e-07,1.570799993626129876e+00,1.286482106252849868e-04,-3.298804976183897786e-01,-4.117642654367357657e+00,4.447278590983708035e+00,1.571649154499743045e-05,-2.102980259593762038e-07,1.708601226591617128e-03,4.465336364007330694e+00,4.029497831253877393e+00,1.538282283378805460e+00,1.015490011661309799e-04,-1.855459069202891739e-03
7.099999999999999645e-01,-3.715687019610336665e-06,2.024371581444542656e+00,-2.010785928762625296e+00,-1.358419232468555116e-02,-4.257963511589959318e-07,1.570799991523148087e+00,1.141831679599278679e-04,-2.949647847301665737e-01,-3.572045202637623262e+00,3.866874288836177342e+00,1.354988364870112182e-05,-3.355733627626484012e-08,3.689069841170211726e-04,8.430194626624373910e+00,5.507860663950940427e+00,1.987608117516284079e+00,-8.689423999868552042e-04,-2.393081681717478069e-03
7.199999999999999734e-01,-2.573855265560142752e-06,2.021421933413777960e+00,-2.046506383452424416e+00,2.508455341031348707e-02,-2.902975042167605460e-07,1.570799991187576072e+00,9.696974745803764310e-05,-2.521351235505914778e-01,-2.971398339149181389e+00,3.223478442425326662e+00,1.120667549460985699e-05,7.024697017375753698e-08,-9.493813846899976398e-04,1.226247457516157979e+01,6.948654103110232683e+00,2.393388385943525876e+00,-1.816650699530118459e-03,-2.878304629703678889e-03
7.299999999999999822e-01,-1.604157700612951694e-06,2.018900581949613748e+00,-2.076220369860575676e+00,5.731934107897750791e-02,-1.782307376434036875e-07,1.570799991890038383e+00,7.700623079079564159e-05,-2.013874113315501091e-01,-2.315642168865675643e+00,2.517026547442838602e+00,8.686635558904812031e-06,1.143904849129399880e-07,-2.192794688690990167e-03,1.594698580262276977e+01,8.374338135541609773e+00,2.778226859756795619e+00,-2.710007217507439531e-03,-3.338512626319371877e-03
7.399999999999999911e-01,-8.340952995003175645e-07,2.016886707597890460e+00,-2.099376794524071332e+00,8.248960976882002694e-02,-9.136437065762960619e-08,1.570799993033969111e+00,5.429062562216005862e-05,-1.427159021660859561e-01,-1.604710424923565304e+00,1.747448651143922449e+00,5.989516171674091162e-06,1.110415879460136507e-07,-3.287100769531162148e-03,1.937460723352797487e+01,9.762207962304595199e+00,3.152845426449395028e+00,-3.498568353174934687e-03,-3.786849118906678024e-03
7.500000000000000000e-01,-2.911888978646264283e-07,2.015459548194133532e+00,-2.115423903191297139e+00,9.996410107162570502e-02,-3.146919250753425110e-08,1.570799994144287837e+00,2.882066775522484496e-05,-7.611403214199657929e-02,-8.385312976609197166e-01,9.146685485404835170e-01,3.115054782796247519e-06,7.057509204548624949e-08,-4.225231321632073704e-03,2.280797321446165427e+01,1.127507825723418478e+01,3.588135370321162476e+00,-4.197655233624354894e-03,-4.308733373343007905e-03
7.600000000000000089e-01,-2.982206443530072721e-09,2.014698407845310069e+00,-2.123809216496179708e+00,1.091107869451669182e-01,-3.186428393582524290e-10,1.570799994850402337e+00,5.938213329183251898e-07,-1.574833385752555642e-03,-1.702777717540259264e-02,1.860329646045483232e-02,6.297668234275899579e-08,1.616280170619820969e-09,-1.748894613551039263e-04,9.219394104069158491e-01,4.534786204892737316e-01,1.436805263561883872e-01,-1.700757715399342095e-04,-1.725269246795743325e-04
