t,q0,q1,q2,q3,q4,q5,qdot0,qdot1,qdot2,qdot3,qdot4,qdot5,tau0,tau1,tau2,tau3,tau4,tau5
5.580000000000000515e-01,8.512485771560904801e-01,2.528737335946694031e+00,-1.301531504667739370e+00,-1.184420611759494868e+00,-1.141048752804555644e+00,1.609642050585982975e+00,-1.252027734195314268e-01,-2.344853648260572854e+00,1.400731342587140382e-01,1.841483011741966269e+00,7.145652512651859967e-01,-3.191276438633658952e-01,-3.734097356373767412e-02,-1.648706872918979727e+01,-5.461126295844834111e+00,-2.301803842895365548e+00,-1.943257201073431417e-01,1.010566743092412151e-02
5.600000000000000533e-01,8.509994559981368667e-01,2.524105489629822952e+00,-1.301160911728994840e+00,-1.180890349672287787e+00,-1.139658823376302088e+00,1.608999437078421746e+00,-1.253992427305876678e-01,-2.351173966541753479e+00,1.282168648988260551e-01,1.860555979986512787e+00,7.198012485900856516e-01,-3.183988851630163985e-01,-4.370157105770979683e-02,-1.625892883681112266e+01,-5.395790827714075810e+00,-2.272132642057568486e+00,-1.950779204606626904e-01,1.006076724996294441e-02
5.620000000000000551e-01,8.507500731352696244e-01,2.519454621410351258e+00,-1.300813996656696281e+00,-1.177317173269168071e+00,-1.138258880950632435e+00,1.608357562489935999e+00,-1.256130498731249101e-01,-2.356689354596086527e+00,1.163692781649166008e-01,1.879016098036755622e+00,7.250937033933858578e-01,-3.175731280074938212e-01,-4.977798871442670053e-02,-1.603914777861843177e+01,-5.334023448293583769e+00,-2.243628080451906204e+00,-1.956198878019513587e-01,1.001562680110910236e-02
5.640000000000000568e-01,8.505003950463007056e-01,2.514786696330019389e+00,-1.300490884872676611e+00,-1.173702451005509628e+00,-1.136848771526688617e+00,1.607716592255909793e+00,-1.258442709925166048e-01,-2.361425559967990750e+00,1.045404406181209556e-01,1.896873823697857064e+00,7.304396062719950011e-01,-3.166484104441147363e-01,-5.556620701501178983e-02,-1.582779644737995639e+01,-5.275874493931309139e+00,-2.216310393750339447e+00,-1.959518407952728358e-01,9.970417859560366108e-03
5.660000000000000586e-01,8.502503874309402798e-01,2.510103439735059005e+00,-1.300191605438335118e+00,-1.170047454997916070e+00,-1.135428368830597057e+00,1.607076711086589338e+00,-1.260928721732374747e-01,-2.365408691434614408e+00,9.273637271095457046e-02,1.914141371784760626e+00,7.358354484484262992e-01,-3.156243414180233131e-01,-6.106674429307187152e-02,-1.562474658871618693e+01,-5.221308205158014637e+00,-2.190168778367999280e+00,-1.960768133597002028e-01,9.925145196093027034e-03
5.680000000000000604e-01,8.500000153949839321e-01,2.505406394250260682e+00,-1.299916113958886843e+00,-1.166353383923318443e+00,-1.133997567724944977e+00,1.606438118385568714e+00,-1.263587355996254602e-01,-2.368665133143150747e+00,8.096001052110324281e-02,1.930832296492353439e+00,7.412773404688527412e-01,-3.145017273799606272e-01,-6.628357811657833998e-02,-1.542971813708590645e+01,-5.170223191104888372e+00,-2.165168769293326800e+00,-1.959999855014502579e-01,9.879686272930262095e-03
5.700000000000000622e-01,8.497492440292825355e-01,2.500697097902796262e+00,-1.299664364191248866e+00,-1.162621434610767057e+00,-1.132556263604150848e+00,1.605801013926154264e+00,-1.266417413449328067e-01,-2.371221276169622083e+00,6.921421251756036674e-02,1.946960185716849923e+00,7.467613833009122404e-01,-3.132814049121688815e-01,-7.122077309436825043e-02,-1.524242720709252197e+01,-5.122516409493226952e+00,-2.141275306148603619e+00,-1.957265912263426166e-01,9.833915348971752901e-03
5.720000000000000639e-01,8.494980384246876293e-01,2.495977088719840697e+00,-1.299436309892340935e+00,-1.158852803889313998e+00,-1.131104351862634916e+00,1.605165597481653661e+00,-1.269417694824117315e-01,-2.373103511590055170e+00,5.750183716931943356e-02,1.962538627354464493e+00,7.522836779122429318e-01,-3.119642105968903900e-01,-7.588239383527878301e-02,-1.506258991333946184e+01,-5.078084818044334092e+00,-2.118453328556116233e+00,-1.952618645401971165e-01,9.787706683117200143e-03
5.740000000000000657e-01,8.492463636720507525e-01,2.491247904728568052e+00,-1.299231904819081018e+00,-1.155048688588009131e+00,-1.129641727894816983e+00,1.604532068825373470e+00,-1.272587000853145078e-01,-2.374338230480471879e+00,4.582574294537390680e-02,1.977581209301412457e+00,7.578403252704831727e-01,-3.105509810163674111e-01,-8.027250494814701376e-02,-1.488992237043013134e+01,-5.036825374479509065e+00,-2.096667776138148920e+00,-1.946110394488335948e-01,9.740934534266292369e-03
5.760000000000000675e-01,8.489941848622234444e-01,2.486511083956152390e+00,-1.299051102728387974e+00,-1.151210285535904321e+00,-1.128168287095116851e+00,1.603900627730621142e+00,-1.275924132268932976e-01,-2.374951823916898075e+00,3.418878831471720836e-02,1.992101519453908898e+00,7.634274263432712093e-01,-3.090425527528421479e-01,-8.439517104181010199e-02,-1.472414069296796058e+01,-4.998635036520054697e+00,-2.075883588516986844e+00,-1.937793499580718615e-01,9.693473161318728534e-03
5.780000000000000693e-01,8.487414670860571331e-01,2.481768164429766443e+00,-1.298893857377180439e+00,-1.147338791562049654e+00,-1.126683924857953878e+00,1.603271473970703465e+00,-1.279427889804003737e-01,-2.374970682975357406e+00,2.259383174634283648e-02,2.006113145708168233e+00,7.690410820982448437e-01,-3.074397623885568587e-01,-8.825445672510513762e-02,-1.456496099555636015e+01,-4.963410761887269373e+00,-2.056065705314913394e+00,-1.927720300737316983e-01,9.645196823174191983e-03
5.800000000000000711e-01,8.484881754344029137e-01,2.477020684176585608e+00,-1.298760122522376381e+00,-1.143435403495496550e+00,-1.125188536577747644e+00,1.602644807318927223e+00,-1.283097074190879261e-01,-2.374421198731873517e+00,1.104373170924423213e-02,2.019629675960405102e+00,7.746773935030422109e-01,-3.057434465057538575e-01,-9.185442660686923833e-02,-1.441209939279875130e+01,-4.931049508302454143e+00,-2.037179066154214180e+00,-1.915943138016329150e-01,9.595979778732378201e-03
5.820000000000000728e-01,8.482342753297942295e-01,2.472270108233951103e+00,-1.298649844015223875e+00,-1.139501280585234699e+00,-1.123682028432477109e+00,1.602020825234863555e+00,-1.286930228522207842e-01,-2.373328486927182013e+00,-4.593514322014872597e-04,2.032664628166643617e+00,7.803323964818676961e-01,-3.039546867673483255e-01,-9.519959249808306045e-02,-1.426527505144011521e+01,-4.901446989124328191e+00,-2.019188527351744256e+00,-1.902516101830896422e-01,9.545704480861340671e-03
5.840000000000000746e-01,8.479797335721959151e-01,2.467517598521459021e+00,-1.298562934875694186e+00,-1.135537426014904705e+00,-1.122164351382904934e+00,1.601399715569419957e+00,-1.290924825944107235e-01,-2.371712366992301035e+00,-1.191615645573804345e-02,2.045231229829946429e+00,7.860018568415882978e-01,-3.020755826259751142e-01,-9.829632338491341159e-02,-1.412421981339179844e+01,-4.874493750027714789e+00,-2.002058599267216632e+00,-1.887500551601735133e-01,9.494287410966174845e-03
5.860000000000000764e-01,8.477245173190890437e-01,2.462764238283873919e+00,-1.298499299602335233e+00,-1.131544802461067478e+00,-1.120635468013259972e+00,1.600781663679557987e+00,-1.295078061895871269e-01,-2.369591283690164474e+00,-2.332817461741599346e-02,2.057342633065710746e+00,7.916814702795610392e-01,-3.001084977036868051e-01,-1.011514702871707527e-01,-1.398866881043069732e+01,-4.850078995404449422e+00,-1.985753702466455328e+00,-1.870959733435444416e-01,9.441653882628847985e-03
5.879999999999999671e-01,8.474685937279559100e-01,2.458011110765811580e+00,-1.298458842693678283e+00,-1.127524372600205549e+00,-1.119095340907791503e+00,1.600166854922234538e+00,-1.299387131816270302e-01,-2.366983681781115401e+00,-3.469689717470191004e-02,2.069011989989194333e+00,7.973669324930101610e-01,-2.980557956230331373e-01,-1.037718842255726387e-01,-1.385835717433989878e+01,-4.828091929643841596e+00,-1.970238257515117164e+00,-1.852956893442173902e-01,9.387729209447942536e-03
5.899999999999999689e-01,8.472119299562774764e-01,2.453259299211885125e+00,-1.298441468648254604e+00,-1.123477099108802335e+00,-1.117543932650749472e+00,1.599555474654404508e+00,-1.303849231144075804e-01,-2.363908006025496888e+00,-4.602381538506331721e-02,2.080252452715653178e+00,8.030539391791611248e-01,-2.959198400065636281e-01,-1.061644162208368880e-01,-1.373302003690247020e+01,-4.808421757135197261e+00,-1.955476684978855406e+00,-1.833555277732073496e-01,9.332438705022042674e-03
5.919999999999999707e-01,8.469544931615351491e-01,2.448509886866710339e+00,-1.298447081964595018e+00,-1.119403944663341255e+00,-1.115981205826383382e+00,1.598947708233023901e+00,-1.308461555318057856e-01,-2.360382701183652454e+00,-5.731042050596674847e-02,2.091077173360342822e+00,8.087381860352380603e-01,-2.937029944768280720e-01,-1.083359172936810833e-01,-1.361239252990149673e+01,-4.790957682267824147e+00,-1.941433405423325764e+00,-1.812818132415292827e-01,9.275707682949729110e-03
5.939999999999999725e-01,8.466962505012113338e-01,2.443763956974902563e+00,-1.298475587141231236e+00,-1.115305871940305504e+00,-1.114407123018943402e+00,1.598343741015050057e+00,-1.313221299776987094e-01,-2.356426212015926946e+00,-6.855820379487911898e-02,2.101499304038520588e+00,8.144153687584660961e-01,-2.914076226563761529e-01,-1.102932384648229458e-01,-1.349620978512006175e+01,-4.775588909431034423e+00,-1.928072839414184392e+00,-1.790808703601982632e-01,9.217461456829591226e-03
5.959999999999999742e-01,8.464371691327865488e-01,2.439022592781075804e+00,-1.298526888676694080e+00,-1.111183843616178502e+00,-1.112821646812678589e+00,1.597743758357437649e+00,-1.318125659959634710e-01,-2.352056983282661218e+00,-7.976865650926728835e-02,2.111531996865442018e+00,8.200811830460694729e-01,-2.890360881677573324e-01,-1.120432307549800721e-01,-1.338420693434124331e+01,-4.762204643014133154e+00,-1.915359407517085444e+00,-1.767590237402291986e-01,9.157625340260207997e-03
5.979999999999999760e-01,8.461772162549685561e-01,2.434286874818566648e+00,-1.298600891288721693e+00,-1.107038820434154358e+00,-1.111224740424548107e+00,1.597147945269704161e+00,-1.323171823913624756e-01,-2.347293400432412191e+00,-9.094327978494784470e-02,2.121188384366028412e+00,8.257313257704608223e-01,-2.865907582796403674e-01,-1.135927397470463812e-01,-1.327612003296008858e+01,-4.750694393282084427e+00,-1.903257649633990800e+00,-1.743225932279225399e-01,9.096125654770826144e-03
5.999999999999999778e-01,8.459163609785745885e-01,2.429557757866936285e+00,-1.298697509862234867e+00,-1.102871673468160507e+00,-1.109616396417639539e+00,1.596556470646520287e+00,-1.328356636872504437e-01,-2.342151097930763815e+00,-1.020840329326190843e-01,2.130480690431705959e+00,8.313615483112887228e-01,-2.840741693739733398e-01,-1.149483588082774177e-01,-1.317172797508658455e+01,-4.740961857539866209e+00,-1.891737640690370092e+00,-1.717776776739065314e-01,9.032935471451529474e-03
6.019999999999999796e-01,8.456545750938437855e-01,2.424836020488197796e+00,-1.298816673529330723e+00,-1.098683148139447452e+00,-1.107996648477489021e+00,1.595969480800981222e+00,-1.333676463687770153e-01,-2.336641855317496130e+00,-1.131935172990057026e-01,2.139419865694580203e+00,8.369676784286640414e-01,-2.814890948095055134e-01,-1.161163278785964370e-01,-1.307086968430720120e+01,-4.732930613254286989e+00,-1.880777211786555769e+00,-1.691300662497129403e-01,8.968093371099461822e-03
6.039999999999999813e-01,8.453918305912000442e-01,2.420122428078791188e+00,-1.298958312486540478e+00,-1.094473980481498687e+00,-1.106365533361972853e+00,1.595387120359065491e+00,-1.339127633320599808e-01,-2.330777164123051914e+00,-1.242743821986477121e-01,2.148016765658965266e+00,8.425455495892365532e-01,-2.788383256500042706e-01,-1.171028604926528383e-01,-1.297338856913252592e+01,-4.726525723179412886e+00,-1.870354773502453050e+00,-1.663855249901195488e-01,8.901642828875008101e-03
6.059999999999999831e-01,8.451280994610675945e-01,2.415417746035159130e+00,-1.299122356930395794e+00,-1.090244906527797930e+00,-1.104723087828967332e+00,1.594809533946751623e+00,-1.344706474732171864e-01,-2.324568515877874386e+00,-1.353292769460851808e-01,2.156282245829176158e+00,8.480909952596565882e-01,-2.761246529592370491e-01,-1.179141701850960761e-01,-1.287912803807313367e+01,-4.721672250069315346e+00,-1.860448736417968929e+00,-1.635498199299039723e-01,8.833627319938561900e-03
6.079999999999999849e-01,8.448633536938703337e-01,2.410722739753743404e+00,-1.299308737057428553e+00,-1.085996662311829342e+00,-1.103069348636349867e+00,1.594236866190019697e+00,-1.350409316883663668e-01,-2.318027402112408542e+00,-1.463608508558582044e-01,2.164227161709528779e+00,8.535998489065741435e-01,-2.733508678009713422e-01,-1.185564704905756050e-01,-1.278793149963961362e+01,-4.718295256678066707e+00,-1.851037511113009959e+00,-1.606287171038439932e-01,8.764090319450509869e-03
6.099999999999999867e-01,8.445975652800328248e-01,2.406038174630985793e+00,-1.299517383064171527e+00,-1.081729983867076861e+00,-1.101404352541997422e+00,1.593669261714848684e+00,-1.356232488736254516e-01,-2.311165314357098932e+00,-1.573717532425068788e-01,2.171862368804338139e+00,8.590679439966396602e-01,-2.705197612389745321e-01,-1.190359749437409076e-01,-1.269964236234255139e+01,-4.716319805759738415e+00,-1.842099508167484467e+00,-1.576279825467173934e-01,8.693075302571250801e-03
6.119999999999999885e-01,8.443307062099784099e-01,2.401364816063326746e+00,-1.299748225147155045e+00,-1.077445607227023761e+00,-1.099728136303785853e+00,1.593106865147216888e+00,-1.362172319251121477e-01,-2.303993744142387001e+00,-1.683646334205712303e-01,2.179198722617919248e+00,8.644911139965025804e-01,-2.676341243370140011e-01,-1.193588970792413412e-01,-1.261410403469252195e+01,-4.715670960068397477e+00,-1.833613138161297229e+00,-1.545533822933017054e-01,8.620625744461167875e-03
6.139999999999999902e-01,8.440627484741317632e-01,2.396703429447208933e+00,-1.300001193502911656e+00,-1.073144268425154202e+00,-1.098040736679592788e+00,1.592549821113103947e+00,-1.368225137389443014e-01,-2.296524182998716856e+00,-1.793421407045912852e-01,2.186247078654586673e+00,8.698651923728134561e-01,-2.646967481588571869e-01,-1.195314504317264298e-01,-1.253115992520011268e+01,-4.716273782358118005e+00,-1.825556811674355462e+00,-1.514106823783747668e-01,8.546785120280656414e-03
6.159999999999999920e-01,8.437936645167870564e-01,2.392054765971475483e+00,-1.300276221603463567e+00,-1.068826690073706898e+00,-1.096342195578604573e+00,1.591998270787746472e+00,-1.374387236474188534e-01,-2.288767835846826415e+00,-1.903068897676356841e-01,2.193018096052253618e+00,8.751860559171608100e-01,-2.617104118629700049e-01,-1.195597261482151674e-01,-1.245065931041847840e+01,-4.718055577687350954e+00,-1.817909721638068632e+00,-1.482055782358938367e-01,8.471601415092277002e-03
6.179999999999999938e-01,8.435234306665838622e-01,2.387419455232500543e+00,-1.300573270953365057e+00,-1.064493479922276720e+00,-1.094632598996309270e+00,1.591452325813992985e+00,-1.380654604826901111e-01,-2.280733454724103826e+00,-2.012611988116959627e-01,2.199520753392072869e+00,8.804499522076641993e-01,-2.586777927190289650e-01,-1.194487679493033139e-01,-1.237250168719529420e+01,-4.720962841361564521e+00,-1.810657756559475029e+00,-1.449431610789111424e-01,8.395161210920402614e-03
6.199999999999999956e-01,8.432520252245465642e-01,2.382798065084651196e+00,-1.300892317291479472e+00,-1.060145187395709954e+00,-1.092912055314258613e+00,1.590912082838788599e+00,-1.387023075896043067e-01,-2.272428546147201356e+00,-2.122072354972081021e-01,2.205763175905078199e+00,8.856533170997686888e-01,-2.556015162598028190e-01,-1.192030876952624441e-01,-1.229661205314995520e+01,-4.724951813075681351e+00,-1.803790204813083831e+00,-1.416282153102636776e-01,8.317570688485957306e-03
6.219999999999999973e-01,8.429794265071945958e-01,2.378191162897294042e+00,-1.301233336468484936e+00,-1.055782361460694263e+00,-1.091180673089853448e+00,1.590377638391281989e+00,-1.393488481913502941e-01,-2.263860606848835388e+00,-2.231471663020594964e-01,2.211753482118987701e+00,8.907925879278936199e-01,-2.524842076116512457e-01,-1.188271930684434430e-01,-1.222291560621799000e+01,-4.729978809069699253e+00,-1.797296381480373073e+00,-1.382655229227030824e-01,8.238936182463435509e-03
6.239999999999999991e-01,8.427056128310458361e-01,2.373599316039793017e+00,-1.301596304335059129e+00,-1.051405551083917977e+00,-1.089438560880494178e+00,1.589849089000620497e+00,-1.400046655111167604e-01,-2.255037133561720086e+00,-2.340831577041374012e-01,2.217499790561515915e+00,8.958642020264576677e-01,-2.493284919009342016e-01,-1.183255917511971400e-01,-1.215133754433492008e+01,-4.736000145583609822e+00,-1.791165601642819460e+00,-1.348598659089810525e-01,8.159364027527333391e-03
6.260000000000000009e-01,8.424305625126196073e-01,2.369023091881514720e+00,-1.301981196741880620e+00,-1.047015305232069204e+00,-1.087685827243582315e+00,1.589326531195952574e+00,-1.406693427720927536e-01,-2.245965623018574497e+00,-2.450173761813294326e-01,2.223010219760381379e+00,9.008645967298805068e-01,-2.461369942540116151e-01,-1.177027914258745034e-01,-1.208180306543627935e+01,-4.742972138857414421e+00,-1.785387180381902139e+00,-1.314160262618492558e-01,8.078960558352155791e-03
6.280000000000000027e-01,8.421542538684340107e-01,2.364463057791824863e+00,-1.302387989539627089e+00,-1.042612172871835163e+00,-1.085922580736518039e+00,1.588810061506426452e+00,-1.413424631974669887e-01,-2.236653571952112785e+00,-2.559519882115227074e-01,2.228292888243297742e+00,9.057902093725809234e-01,-2.429123397972433041e-01,-1.169632997748263903e-01,-1.201423736745759285e+01,-4.750851105131104646e+00,-1.779950432779097369e+00,-1.279387859740593325e-01,7.997832109612393672e-03
6.300000000000000044e-01,8.418766652150081464e-01,2.359919781140088269e+00,-1.302816658578977105e+00,-1.038196702969904850e+00,-1.084148929916703308e+00,1.588299776461190582e+00,-1.420236100104282917e-01,-2.227108477095052663e+00,-2.668891602726048973e-01,2.233355914537984432e+00,9.106374772889782587e-01,-2.396571536569891969e-01,-1.161116244804037134e-01,-1.194856564833439272e+01,-4.759593360644678306e+00,-1.774844673915883186e+00,-1.244329270383630476e-01,7.916085015982550141e-03
6.320000000000000062e-01,8.415977748720643303e-01,2.355393829238042080e+00,-1.303267179727263025e+00,-1.033769444430556961e+00,-1.082364983368925060e+00,1.587795772569212893e+00,-1.427123664165761974e-01,-2.217337834355514126e+00,-2.778310584021142504e-01,2.238207416110089110e+00,9.154028382142475051e-01,-2.363740607902336810e-01,-1.151522725561388294e-01,-1.188471312481686937e+01,-4.769155229688302633e+00,-1.770059221290914753e+00,-1.209032310027640944e-01,7.833825614970233581e-03
6.340000000000000080e-01,8.413175629145442924e-01,2.350885737825588517e+00,-1.303739537975748819e+00,-1.029330911967601292e+00,-1.080570864681825727e+00,1.587298135283971234e+00,-1.434083059852500897e-01,-2.207348687889873151e+00,-2.887796073938819763e-01,2.242854928575757079e+00,9.200829494364103356e-01,-2.330655933621975373e-01,-1.140893846055782562e-01,-1.182261532121138536e+01,-4.779497446812710493e+00,-1.765584716645544727e+00,-1.173542357615933868e-01,7.751161796194336491e-03
6.360000000000000098e-01,8.410360140766025561e-01,2.346395958835483242e+00,-1.304233742535093610e+00,-1.024881529536558311e+00,-1.078766737271642295e+00,1.586806920712246161e+00,-1.441109767064246427e-01,-2.197146882683618241e+00,-2.997360916625179672e-01,2.247304443036923782e+00,9.246750510445157500e-01,-2.297340372232106465e-01,-1.129261286003016007e-01,-1.176223512313810637e+01,-4.790592453565084341e+00,-1.761415316911290718e+00,-1.137898324327288740e-01,7.668205569339000410e-03
6.380000000000000115e-01,8.407531138568381524e-01,2.341924930450118403e+00,-1.304749806589669658e+00,-1.020421706202097711e+00,-1.076952771089187078e+00,1.586322180145861793e+00,-1.448199223732291596e-01,-2.186738066972436556e+00,-3.107016905546347019e-01,2.251561697184718547e+00,9.291764787486691546e-01,-2.263816378103426230e-01,-1.116655129306753508e-01,-1.170353990542978728e+01,-4.802414612277408956e+00,-1.757545755762294659e+00,-1.102138060164474520e-01,7.585069620073769947e-03
6.400000000000000133e-01,8.404688477538495572e-01,2.337473090851882596e+00,-1.305287743323849003e+00,-1.015951851028888520e+00,-1.075129136085270831e+00,1.585843964876640033e+00,-1.455346867787930543e-01,-2.176127888992016590e+00,-3.216775834168444925e-01,2.255632428710270698e+00,9.335845682589750671e-01,-2.230106405606626929e-01,-1.103105459870658694e-01,-1.164649704291917409e+01,-4.814938285281667341e+00,-1.753970766872697373e+00,-1.066299415130259609e-01,7.501866634068184506e-03
6.420000000000000151e-01,8.401832012662361349e-01,2.333040878223167081e+00,-1.305847565922003684e+00,-1.011472373081600429e+00,-1.073296002210705424e+00,1.585372326196404780e+00,-1.462548137162455741e-01,-2.165321996978044172e+00,-3.326649495957597069e-01,2.259522375304708675e+00,9.378966552855387828e-01,-2.196232909112404152e-01,-1.088642361598395891e-01,-1.159107391043901814e+01,-4.828137834909840720e+00,-1.750685083916639906e+00,-1.030420239227412271e-01,7.418709296991790429e-03
6.440000000000000169e-01,8.398961598925962502e-01,2.328628730746361786e+00,-1.306429287568506181e+00,-1.006983681424902688e+00,-1.071453539416302725e+00,1.584907315396978822e+00,-1.469798469787159390e-01,-2.154326039166208684e+00,-3.436649684379927683e-01,2.263237274659162690e+00,9.421100755384649306e-01,-2.162218342991452380e-01,-1.073295918393629145e-01,-1.153723788282206897e+01,-4.841987623493915649e+00,-1.747683440568263302e+00,-9.945383824587016031e-02,7.335710294514128857e-03
6.460000000000000187e-01,8.396077091315294894e-01,2.324237086603856195e+00,-1.307032921447728535e+00,-1.002486185123464990e+00,-1.069601917652873935e+00,1.584448983770185393e+00,-1.477093303593335627e-01,-2.143145663792197286e+00,-3.546788192901560444e-01,2.266782864464761627e+00,9.462221647278585834e-01,-2.128085161614465537e-01,-1.057096214160022918e-01,-1.148495633490107259e+01,-4.856462013365875130e+00,-1.744960570501709718e+00,-9.586916948268962846e-02,7.252982312304746132e-03
6.480000000000000204e-01,8.393178344816338843e-01,2.319866383978040236e+00,-1.307658480744042340e+00,-9.979802932419559180e-01,-1.067741306871230478e+00,1.583997382607847282e+00,-1.484428076512276928e-01,-2.131786519091696697e+00,-3.657076814988618474e-01,2.270164882412633922e+00,9.502302585638244814e-01,-2.093855819352137548e-01,-1.040073332801240702e-01,-1.143419664150877857e+01,-4.871535366857699501e+00,-1.742511207391118644e+00,-9.229180263347641633e-02,7.170638036033180791e-03
6.500000000000000222e-01,8.390265216285454075e-01,2.315517058735630407e+00,-1.308305979125331753e+00,-9.934664124926947393e-01,-1.065871878114495797e+00,1.583552562281199227e+00,-1.491798218310992075e-01,-2.120254235283333344e+00,-3.767527115360301826e-01,2.273389024070800790e+00,9.541317164066208667e-01,-2.059552674142424156e-01,-1.022257135806287215e-01,-1.138492654751544819e+01,-4.887182241327399979e+00,-1.740330124577780468e+00,-8.872549999590520486e-02,7.088789565521174882e-03
6.520000000000000240e-01,8.387337601350091099e-01,2.311189498741372361e+00,-1.308975440282247327e+00,-9.889449008257887863e-01,-1.063993825068465293e+00,1.583114554078454361e+00,-1.499198989517889213e-01,-2.108554069107501316e+00,-3.878145917008499199e-01,2.276460111831402067e+00,9.579243878638631360e-01,-2.025196084955423192e-01,-1.003672874199282444e-01,-1.133712146835110168e+01,-4.903381236854996494e+00,-1.738412917668894053e+00,-8.517355326220296674e-02,7.007536856468625161e-03
6.540000000000000258e-01,8.384395432186393382e-01,2.306884046609561700e+00,-1.309666897353695791e+00,-9.844160702242272798e-01,-1.062107362763711871e+00,1.582683371298662101e+00,-1.506625491123682881e-01,-2.096690925234468761e+00,-3.988935572997801549e-01,2.279382144961917156e+00,9.616065846891120872e-01,-1.990804526375986594e-01,-9.843414528153986154e-02,-1.129076405032225061e+01,-4.920114764510104877e+00,-1.736755957404557904e+00,-8.163881049467093531e-02,6.926968416565426612e-03
6.560000000000000275e-01,8.381438642395916405e-01,2.302601043189720809e+00,-1.310380383847064456e+00,-9.798802308782766923e-01,-1.060212707063254101e+00,1.582259026539291069e+00,-1.514072817897102741e-01,-2.084669694603737078e+00,-4.099898262065272969e-01,2.282159090627892351e+00,9.651766366596582492e-01,-1.956396399497778438e-01,-9.642836069880753036e-02,-1.124583722174016920e+01,-4.937365383991253687e+00,-1.735355644755117499e+00,-7.812410245400588926e-02,6.847172307028118535e-03
6.580000000000000293e-01,8.378467165580207876e-01,2.298340829331374735e+00,-1.311115933269742406e+00,-9.753376929782059390e-01,-1.058310073830111664e+00,1.581841532397812555e+00,-1.521536064606879846e-01,-2.072495268154811665e+00,-4.211036162947968120e-01,2.284794915994876607e+00,9.686328735527927059e-01,-1.921990105414470018e-01,-9.435200720507537497e-02,-1.120232391091615298e+01,-4.955115654996976815e+00,-1.734208380690918982e+00,-7.463225990090498196e-02,6.768236589073253241e-03
6.600000000000000311e-01,8.375480935340819943e-01,2.294103745884047196e+00,-1.311873579129118506e+00,-9.707887667142820476e-01,-1.056399678927305574e+00,1.581430901471696293e+00,-1.529010326021745525e-01,-2.060172536827194811e+00,-4.322351454382946101e-01,2.287293588228417995e+00,9.719736251458062082e-01,-1.887604045219729854e-01,-9.220715833368751946e-02,-1.116020704616148684e+01,-4.973348137225801047e+00,-1.733310566182308943e+00,-7.116611359606529741e-02,6.690249323917377838e-03
6.620000000000000329e-01,8.372479885279304757e-01,2.289890133697261909e+00,-1.312653354932580951e+00,-9.662337622767727119e-01,-1.054481738217854403e+00,1.581027146358411573e+00,-1.536490696910429443e-01,-2.047706391560390138e+00,-4.433846315107263236e-01,2.289659074494063695e+00,9.751972212159893960e-01,-1.853256620007225630e-01,-8.999588761798797687e-02,-1.111946955578745921e+01,-4.992045390376256719e+00,-1.732658602199632414e+00,-6.772849430018382244e-02,6.613298572777038566e-03
6.640000000000000346e-01,8.369463948997212244e-01,2.285700333620541702e+00,-1.313455294187518163e+00,-9.616729898559456258e-01,-1.052556467564778275e+00,1.580630279655429016e+00,-1.543972272041662652e-01,-2.035101723293900822e+00,-4.545522923857977515e-01,2.291895341957361332e+00,9.783019915406333533e-01,-1.818966230870626699e-01,-8.772026859132089904e-02,-1.108009436810535675e+01,-5.011189974146875059e+00,-1.732248889713236206e+00,-6.432223277395759942e-02,6.537472396868783397e-03
6.660000000000000364e-01,8.366433060096091223e-01,2.281534686503411180e+00,-1.314279430401318782e+00,-9.571067596420682611e-01,-1.050624082831096873e+00,1.580240313960218357e+00,-1.551450146184175927e-01,-2.022363422967229596e+00,-4.657383459372147483e-01,2.294006357783858974e+00,9.812862658970287200e-01,-1.784751278903600746e-01,-8.538237478703032679e-02,-1.104206441142646788e+01,-5.030764448236183739e+00,-1.732077829693466020e+00,-6.095015977808367069e-02,6.462858857409157706e-03
6.680000000000000382e-01,8.363387162668651786e-01,2.277393522734806108e+00,-1.315125797547352482e+00,-9.525353733405602652e-01,-1.048684803452049508e+00,1.579857257934681680e+00,-1.558919386168545196e-01,-2.009496336563370456e+00,-4.769429159313327560e-01,2.295995939519552387e+00,9.841484889559461990e-01,-1.750629698856888405e-01,-8.298422237045351146e-02,-1.100536285812430748e+01,-5.050751732117919168e+00,-1.732141800193661041e+00,-5.761499066228169263e-02,6.389541614072781657e-03
6.700000000000000400e-01,8.360326256454508886e-01,2.273277117218879262e+00,-1.315994432070636488e+00,-9.479590876517187681e-01,-1.046738867810553586e+00,1.579481099365780183e+00,-1.566374910636481876e-01,-1.996505071608114523e+00,-4.881656269726363795e-01,2.297867111102129822e+00,9.868877148032983992e-01,-1.716616951916654643e-01,-8.052752321697054239e-02,-1.096997417512120343e+01,-5.071136653576537867e+00,-1.732437057711347039e+00,-5.431882861623124614e-02,6.317580979984870754e-03
6.720000000000000417e-01,8.357250359572757636e-01,2.269185726533863967e+00,-1.316885371232541013e+00,-9.433781444112225856e-01,-1.044786520547703823e+00,1.579111819145748496e+00,-1.573811589284799806e-01,-1.983394156867871905e+00,-4.994059387987926368e-01,2.299622634350545702e+00,9.895031988070692730e-01,-1.682727682282141313e-01,-7.801388869885854394e-02,-1.093588325691250240e+01,-5.091904670687251944e+00,-1.732959818595710022e+00,-5.106357464093593673e-02,6.247029557202285477e-03
